year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
1991	109711	Alexandrium minutum	1991-02-15	1085933.4822206884	6301603.174843772	winter	1991-02-15-56.4917-12.5333	NA	NA	0	315	1102500	6317500
1991	109711	Alexandrium minutum	1991-02-16	840492.4086602407	6359344.741043815	winter	101LD-1	NA	NA	0	342	857500	6352500
1991	109711	Alexandrium minutum	1991-02-16	870331.4733079076	6381530.0608458435	winter	101LD-3	NA	NA	0	376	857500	6387500
1991	109711	Alexandrium minutum	1991-02-17	899947.0643164384	6403952.887671567	winter	101LD-5	NA	NA	0	377	892500	6387500
1991	109711	Alexandrium minutum	1991-02-17	931899.9921456827	6422399.781038244	winter	101LD-7	NA	NA	0	412	927500	6422500
1991	109711	Alexandrium minutum	1991-02-17	966372.6434181945	6427388.320616486	winter	101LD-9	NA	NA	0	413	962500	6422500
1991	109711	Alexandrium minutum	1991-02-17	996458.9618720649	6405322.214796292	winter	101LD-11	NA	NA	0	414	997500	6422500
1991	109711	Alexandrium minutum	1991-02-17	1016507.778263987	6374626.428069934	winter	101LD-13	NA	NA	0	381	1032500	6387500
1991	109711	Alexandrium minutum	1991-02-17	1033602.4011790374	6341715.8589048935	winter	101LD-15	NA	NA	0	347	1032500	6352500
1991	109711	Alexandrium minutum	1991-02-17	1048185.602950602	6307375.349388917	winter	101LD-17	NA	NA	0	313	1032500	6317500
1991	109711	Alexandrium minutum	1991-02-19	1085933.4822206884	6301603.174843772	winter	1991-02-19-56.4917-12.5333	NA	NA	0	315	1102500	6317500
1991	109711	Alexandrium minutum	1991-02-21	1340724.444720433	6610673.998957838	winter	1991-02-21-58.803-17.6253	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-02-21	1340726.3218146283	6610674.417969277	winter	1991-02-21-58.803-17.625333	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-02-21	1380880.9707428887	6594504.785362296	winter	1991-02-21-58.5833-18.2333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-02-21	1380882.0178348809	6594508.836910611	winter	1991-02-21-58.583333-18.233333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-02-22	981923.4246286184	6486963.975582334	winter	1991-02-22-58.2583-11.225	NA	NA	0	482	997500	6492500
1991	109711	Alexandrium minutum	1991-02-22	1118658.6703932765	6228430.189171666	winter	1991-02-22-55.8025-12.8875	NA	NA	0	213	1102500	6212500
1991	109711	Alexandrium minutum	1991-03-01	1085933.4822206884	6301603.174843772	spring	1991-03-01-56.4917-12.5333	NA	NA	0	315	1102500	6317500
1991	109711	Alexandrium minutum	1991-03-04	1004348.1227260765	6468212.037987176	spring	1991-03-04-58.0667-11.5625	NA	NA	0	448	997500	6457500
1991	109711	Alexandrium minutum	1991-03-05	966601.3972345495	6553703.425033278	spring	1991-03-05-58.8683-11.1033	NA	NA	0	549	962500	6562500
1991	109711	Alexandrium minutum	1991-03-06	1624335.1479346708	6791735.135765673	spring	1991-03-06-59.7-23.188333	NA	NA	0	806	1627500	6807500
1991	109711	Alexandrium minutum	1991-03-08	1085933.4822206884	6301603.174843772	spring	1991-03-08-56.4917-12.5333	NA	NA	0	315	1102500	6317500
1991	109711	Alexandrium minutum	1991-03-12	1340724.444720433	6610673.998957838	spring	1991-03-12-58.803-17.6253	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-03-12	1340726.3218146283	6610674.417969277	spring	1991-03-12-58.803-17.625333	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-03-12	1380880.9707428887	6594504.785362296	spring	1991-03-12-58.5833-18.2333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-03-12	1380882.0178348809	6594508.836910611	spring	1991-03-12-58.583333-18.233333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-03-13	981923.4246286184	6486963.975582334	spring	1991-03-13-58.2583-11.225	NA	NA	0	482	997500	6492500
1991	109711	Alexandrium minutum	1991-03-13	1544199.0064118968	6199303.386709359	spring	1991-03-13-54.833333-19.333333	NA	NA	0	226	1557500	6212500
1991	109711	Alexandrium minutum	1991-03-14	1085933.4822206884	6301603.174843772	spring	1991-03-14-56.4917-12.5333	NA	NA	0	315	1102500	6317500
1991	109711	Alexandrium minutum	1991-03-14	1467140.6605003201	6264810.401433268	spring	1991-03-14-55.555-18.4	NA	NA	0	257	1452500	6247500
1991	109711	Alexandrium minutum	1991-03-15	1322829.855920516	6199757.492364051	spring	1991-03-15-55.25-15.983333	NA	NA	0	219	1312500	6212500
1991	109711	Alexandrium minutum	1991-03-16	940147.5241022978	6421983.556029603	spring	102LD-3	NA	NA	0	412	927500	6422500
1991	109711	Alexandrium minutum	1991-03-16	971882.1753220116	6424853.087638083	spring	102LD-5	NA	NA	0	413	962500	6422500
1991	109711	Alexandrium minutum	1991-03-16	1000435.9766765009	6400930.21848114	spring	102LD-7	NA	NA	0	380	997500	6387500
1991	109711	Alexandrium minutum	1991-03-16	1017096.1411917352	6367563.663487616	spring	102LD-9	NA	NA	0	347	1032500	6352500
1991	109711	Alexandrium minutum	1991-03-16	1033440.7293469135	6334182.556461106	spring	102LD-11	NA	NA	0	313	1032500	6317500
1991	109711	Alexandrium minutum	1991-03-16	1050080.3527264933	6300863.528875525	spring	102LD-13	NA	NA	0	314	1067500	6317500
1991	109711	Alexandrium minutum	1991-03-18	1109077.0057371191	6234305.727965205	spring	1991-03-18-55.866667-12.75	NA	NA	0	247	1102500	6247500
1991	109711	Alexandrium minutum	1991-03-19	1057819.1658052052	6317486.079053133	spring	1991-03-19-56.666667-12.116667	NA	NA	0	314	1067500	6317500
1991	109711	Alexandrium minutum	1991-03-20	974553.4717001757	6328515.394401536	spring	1991-03-20-56.856667-10.791667	NA	NA	0	311	962500	6317500
1991	109711	Alexandrium minutum	1991-03-20	1006536.2265866443	6250766.205610654	spring	1991-03-20-56.131667-11.16	NA	NA	0	244	997500	6247500
1991	109711	Alexandrium minutum	1991-03-21	1157647.431594468	6143431.086909096	spring	1991-03-21-55-13.3	NA	NA	0	147	1172500	6142500
1991	109711	Alexandrium minutum	1991-03-26	1340724.444720433	6610673.998957838	spring	1991-03-26-58.803-17.6253	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-03-26	1340726.3218146283	6610674.417969277	spring	1991-03-26-58.803-17.625333	NA	NA	0	594	1347500	6597500
1991	109711	Alexandrium minutum	1991-03-26	1380880.9707428887	6594504.785362296	spring	1991-03-26-58.5833-18.2333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-03-26	1380882.0178348809	6594508.836910611	spring	1991-03-26-58.583333-18.233333	NA	NA	0	595	1382500	6597500
1991	109711	Alexandrium minutum	1991-03-27	981923.4246286184	6486963.975582334	spring	1991-03-27-58.2583-11.225	NA	NA	0	482	997500	6492500
1991	109711	Alexandrium minutum	1991-03-27	1085933.4822206884	6301603.174843772	spring	1991-03-27-56.4917-12.5333	NA	NA	0	315	1102500	6317500
